id_student,code_module,code_presentation,totalAssessmentsTaken,meanTMAScore,meanCMAScore,meanExamScore,submittedLate,totalBanked
611629,GGG,2014B,1.0,84.0,,,0.0,0.0
611635,FFF,2014B,12.0,77.2,71.71428571428571,,5.0,0.0
611639,EEE,2013J,4.0,41.25,,,0.0,0.0
611688,BBB,2013J,10.0,66.6,100.0,,6.0,0.0
611690,BBB,2013J,10.0,64.83333333333333,100.0,,5.0,0.0
611714,FFF,2014B,2.0,38.0,,,1.0,0.0
611735,DDD,2014B,1.0,56.0,,,0.0,0.0
611763,FFF,2014B,12.0,81.6,75.42857142857143,,0.0,0.0
611790,DDD,2014J,7.0,89.66666666666667,,76.0,0.0,0.0
611798,FFF,2014B,2.0,89.0,,,0.0,0.0
611800,DDD,2014J,7.0,70.83333333333333,,58.0,0.0,0.0
611813,CCC,2014J,9.0,96.5,96.5,96.0,5.0,0.0
611813,FFF,2014B,12.0,93.8,87.42857142857143,,1.0,0.0
611821,BBB,2014J,5.0,48.2,,,0.0,0.0
611845,DDD,2014B,7.0,46.333333333333336,,40.0,2.0,0.0
611865,DDD,2014B,1.0,71.0,,,0.0,0.0
611865,DDD,2014J,3.0,39.0,,,1.0,0.0
611879,DDD,2014B,6.0,72.4,,89.0,2.0,0.0
611905,FFF,2014B,2.0,0.0,,,0.0,0.0
611910,DDD,2014B,3.0,84.66666666666667,,,1.0,0.0
611961,EEE,2014J,4.0,93.0,,,0.0,0.0
611962,GGG,2014B,9.0,69.0,96.66666666666667,,3.0,0.0
611967,GGG,2014J,9.0,82.66666666666667,93.33333333333333,,0.0,0.0
611971,EEE,2014J,2.0,95.5,,,0.0,0.0
611974,BBB,2014B,6.0,69.66666666666667,80.0,,3.0,0.0
611982,DDD,2014J,7.0,73.5,,49.0,1.0,0.0
611983,DDD,2014B,2.0,71.0,,,0.0,0.0
611999,EEE,2014B,3.0,74.33333333333333,,,1.0,0.0
612000,DDD,2014B,7.0,85.83333333333333,,91.0,0.0,0.0
612002,GGG,2014B,9.0,86.0,96.66666666666667,,0.0,0.0
612023,CCC,2014B,3.0,54.0,43.0,,3.0,0.0
612023,EEE,2014B,3.0,51.666666666666664,,,1.0,0.0
612026,DDD,2014B,3.0,84.66666666666667,,,0.0,0.0
612039,GGG,2014B,9.0,68.0,51.333333333333336,,2.0,0.0
612048,EEE,2013J,4.0,70.5,,,0.0,0.0
612082,BBB,2014B,11.0,74.0,96.0,,5.0,0.0
612089,GGG,2014B,8.0,45.0,60.0,,3.0,0.0
612119,CCC,2014B,9.0,76.0,89.75,70.0,7.0,0.0
612120,BBB,2014B,7.0,69.5,80.0,,3.0,0.0
612127,CCC,2014J,3.0,66.0,56.5,,3.0,0.0
612127,EEE,2014B,4.0,77.0,,,0.0,0.0
612135,BBB,2014J,5.0,89.0,,,0.0,0.0
612136,DDD,2014B,7.0,82.66666666666667,,78.0,0.0,0.0
612177,CCC,2014J,6.0,80.0,62.0,50.0,5.0,0.0
612177,EEE,2013J,4.0,84.5,,,0.0,0.0
612179,CCC,2014J,9.0,48.5,59.0,48.0,5.0,0.0
612183,CCC,2014J,4.0,,64.66666666666667,52.0,3.0,0.0
612183,EEE,2013J,4.0,87.0,,,0.0,0.0
612187,CCC,2014J,4.0,,58.666666666666664,44.0,3.0,0.0
612187,EEE,2013J,4.0,84.75,,,0.0,0.0
612191,EEE,2013J,1.0,87.0,,,0.0,0.0
612199,EEE,2013J,1.0,90.0,,,0.0,0.0
612210,BBB,2013J,10.0,66.0,85.0,,5.0,0.0
612212,BBB,2014B,2.0,58.0,80.0,,1.0,0.0
612217,BBB,2013J,9.0,63.8,90.0,,5.0,0.0
612230,BBB,2014J,5.0,83.2,,,0.0,0.0
612235,GGG,2014J,7.0,86.66666666666667,90.0,,2.0,0.0
612247,BBB,2014J,4.0,72.75,,,0.0,0.0
612248,FFF,2014B,12.0,69.2,69.0,,0.0,0.0
612252,BBB,2013J,11.0,81.66666666666667,88.0,,6.0,0.0
612255,BBB,2013J,11.0,84.33333333333333,96.0,,5.0,0.0
612283,CCC,2014J,1.0,30.0,,,1.0,0.0
612283,DDD,2014B,2.0,31.0,,,0.0,0.0
612287,CCC,2014B,1.0,,20.0,,1.0,0.0
612319,GGG,2014B,9.0,55.0,83.33333333333333,,0.0,0.0
612326,DDD,2014B,7.0,79.5,,82.0,0.0,0.0
612327,CCC,2014J,9.0,69.75,69.75,62.0,4.0,0.0
612327,EEE,2014B,4.0,93.5,,,0.0,0.0
612337,BBB,2014J,1.0,1.0,,,0.0,0.0
612355,BBB,2013J,10.0,89.33333333333333,100.0,,5.0,0.0
612361,BBB,2013J,11.0,75.33333333333333,84.0,,5.0,0.0
612363,GGG,2014B,1.0,0.0,,,0.0,0.0
612370,BBB,2014B,10.0,68.6,76.0,,7.0,0.0
612381,CCC,2014B,1.0,,84.0,,1.0,0.0
612397,CCC,2014B,1.0,,30.0,,1.0,0.0
612397,EEE,2014B,2.0,80.5,,,1.0,0.0
612429,GGG,2014J,9.0,67.33333333333333,96.66666666666667,,2.0,0.0
612439,CCC,2014J,1.0,,78.0,,1.0,0.0
612439,DDD,2014B,5.0,85.25,,56.0,0.0,0.0
612443,DDD,2014B,3.0,76.66666666666667,,,0.0,0.0
612443,DDD,2014J,3.0,65.33333333333333,,,1.0,1.0
612449,CCC,2014J,1.0,,22.0,,1.0,0.0
612449,EEE,2014B,4.0,87.5,,,0.0,0.0
612473,BBB,2014J,1.0,100.0,,,1.0,0.0
612484,BBB,2013J,9.0,68.2,90.0,,5.0,0.0
612488,BBB,2013J,10.0,85.0,100.0,,5.0,0.0
612517,BBB,2013J,5.0,65.6,,,2.0,0.0
612528,FFF,2014B,12.0,82.4,75.0,,0.0,0.0
612530,FFF,2014B,12.0,93.0,89.57142857142857,,0.0,0.0
612535,FFF,2014B,12.0,92.8,87.28571428571429,,0.0,0.0
612538,FFF,2014B,12.0,92.0,76.14285714285714,,0.0,0.0
612539,FFF,2014B,12.0,85.6,82.42857142857143,,0.0,0.0
612540,FFF,2014B,12.0,92.6,90.71428571428571,,0.0,0.0
612542,FFF,2014B,12.0,86.2,81.57142857142857,,0.0,0.0
612543,FFF,2014B,12.0,86.2,70.42857142857143,,0.0,0.0
612545,FFF,2014B,12.0,89.4,76.71428571428571,,0.0,0.0
612547,FFF,2014B,12.0,90.0,80.71428571428571,,0.0,0.0
612549,FFF,2014B,12.0,89.4,85.57142857142857,,0.0,0.0
612563,DDD,2014B,1.0,39.0,,,1.0,0.0
612565,GGG,2014B,9.0,66.33333333333333,90.66666666666667,,0.0,0.0
612566,BBB,2014J,5.0,87.2,,,0.0,0.0
612568,CCC,2014J,1.0,,89.0,,1.0,0.0
612598,FFF,2014B,1.0,98.0,,,0.0,0.0
612600,BBB,2014B,5.0,79.0,100.0,,2.0,0.0
612607,FFF,2014B,7.0,84.0,91.0,,0.0,0.0
612621,GGG,2014B,9.0,73.33333333333333,80.0,,0.0,0.0
612625,DDD,2014B,2.0,63.0,,,0.0,0.0
612638,FFF,2014B,6.0,75.0,68.0,,1.0,0.0
612644,CCC,2014B,8.0,74.75,79.66666666666667,58.0,3.0,0.0
612644,EEE,2014B,4.0,90.5,,,0.0,0.0
612656,BBB,2013J,11.0,81.5,100.0,,5.0,0.0
612658,BBB,2013J,11.0,84.5,72.0,,5.0,0.0
612661,BBB,2013J,11.0,82.66666666666667,100.0,,5.0,0.0
612669,DDD,2014B,2.0,48.5,,,1.0,0.0
612673,CCC,2014B,2.0,,63.5,,2.0,0.0
612673,EEE,2014B,1.0,67.0,,,0.0,0.0
612684,BBB,2013J,10.0,65.0,90.0,,5.0,0.0
612690,GGG,2014B,9.0,69.0,85.33333333333333,,0.0,0.0
612717,DDD,2014J,7.0,49.0,,53.0,0.0,0.0
612721,BBB,2014B,11.0,83.83333333333333,92.0,,6.0,0.0
612740,FFF,2014B,12.0,64.0,74.14285714285714,,0.0,0.0
612750,BBB,2014J,5.0,67.2,,,1.0,0.0
612756,BBB,2014B,11.0,78.33333333333333,92.0,,5.0,0.0
612757,BBB,2013J,10.0,82.8,100.0,,5.0,0.0
612797,GGG,2014B,8.0,57.333333333333336,92.0,,0.0,0.0
612798,CCC,2014J,9.0,83.25,76.0,70.0,4.0,0.0
612814,CCC,2014B,9.0,98.25,96.5,100.0,4.0,0.0
612822,DDD,2014B,2.0,47.5,,,0.0,0.0
612841,BBB,2014B,11.0,78.16666666666667,76.0,,5.0,0.0
612842,FFF,2014J,12.0,73.2,81.14285714285714,,0.0,0.0
612860,CCC,2014J,9.0,74.75,77.25,94.0,4.0,0.0
612862,BBB,2014B,10.0,90.2,92.0,,6.0,0.0
612870,GGG,2014B,8.0,47.5,70.0,,2.0,0.0
612880,FFF,2014B,6.0,48.25,75.5,,0.0,0.0
612882,CCC,2014B,3.0,90.0,81.0,,2.0,0.0
612882,EEE,2014B,1.0,90.0,,,0.0,0.0
612891,BBB,2013J,11.0,58.833333333333336,92.0,,6.0,0.0
612903,GGG,2014B,8.0,78.33333333333333,100.0,,0.0,0.0
612919,BBB,2014B,11.0,75.16666666666667,100.0,,5.0,0.0
612929,GGG,2014B,9.0,58.0,78.0,,3.0,0.0
612935,DDD,2014B,1.0,46.0,,,0.0,0.0
612982,FFF,2014B,12.0,57.8,60.857142857142854,,3.0,0.0
612986,GGG,2013J,9.0,58.333333333333336,83.33333333333333,,1.0,0.0
613013,FFF,2014B,3.0,62.333333333333336,,,0.0,0.0
613015,GGG,2014B,9.0,72.0,96.66666666666667,,0.0,0.0
613027,GGG,2014J,7.0,74.66666666666667,90.0,,1.0,0.0
613038,BBB,2014B,9.0,72.6,95.0,,5.0,0.0
613039,GGG,2014B,3.0,46.5,100.0,,0.0,0.0
613047,BBB,2014B,9.0,57.6,60.0,,6.0,0.0
613059,GGG,2014J,9.0,68.33333333333333,83.33333333333333,,0.0,0.0
613063,DDD,2014B,1.0,57.0,,,1.0,0.0
613091,EEE,2014B,2.0,82.5,,,2.0,0.0
613093,BBB,2014B,11.0,72.5,100.0,,5.0,0.0
613102,BBB,2014J,5.0,86.4,,,0.0,0.0
613105,DDD,2014B,1.0,9.0,,,1.0,0.0
613107,DDD,2014B,7.0,87.16666666666667,,89.0,0.0,0.0
613122,CCC,2014J,8.0,33.25,36.666666666666664,24.0,5.0,0.0
613122,EEE,2014B,4.0,79.75,,,1.0,0.0
613131,GGG,2014B,9.0,81.66666666666667,93.33333333333333,,0.0,0.0
613133,CCC,2014B,9.0,92.0,94.75,94.0,7.0,0.0
613133,EEE,2014B,4.0,92.75,,,1.0,0.0
613135,BBB,2014J,5.0,34.8,,,1.0,0.0
613152,FFF,2014B,2.0,85.0,,,0.0,0.0
613158,BBB,2013J,11.0,75.16666666666667,92.0,,5.0,0.0
613160,BBB,2013J,9.0,81.8,95.0,,5.0,0.0
613161,BBB,2014B,1.0,38.0,,,0.0,0.0
613162,BBB,2013J,1.0,62.0,,,0.0,0.0
613162,BBB,2014B,11.0,65.33333333333333,92.0,,7.0,1.0
613164,BBB,2013J,11.0,77.33333333333333,84.0,,5.0,0.0
613165,FFF,2014J,12.0,80.8,94.57142857142857,,1.0,0.0
613170,BBB,2014B,11.0,75.16666666666667,88.0,,5.0,0.0
613171,BBB,2013J,11.0,66.66666666666667,96.0,,5.0,0.0
613173,BBB,2013J,11.0,62.333333333333336,96.0,,6.0,0.0
613175,BBB,2013J,7.0,69.25,93.33333333333333,,4.0,0.0
613177,BBB,2013J,11.0,71.33333333333333,96.0,,5.0,0.0
613191,BBB,2013J,1.0,69.0,,,0.0,0.0
613196,BBB,2013J,11.0,69.83333333333333,96.0,,5.0,0.0
613199,BBB,2013J,3.0,67.0,100.0,,1.0,0.0
613199,BBB,2014B,10.0,68.83333333333333,85.0,,5.0,3.0
613200,BBB,2013J,11.0,66.33333333333333,72.0,,5.0,0.0
613203,BBB,2013J,11.0,86.5,96.0,,6.0,0.0
613205,BBB,2014B,11.0,71.6,76.0,,7.0,0.0
613208,BBB,2013J,11.0,65.0,80.0,,6.0,0.0
613213,EEE,2014B,4.0,94.25,,,0.0,0.0
613226,FFF,2014B,4.0,57.333333333333336,34.0,,0.0,0.0
613235,GGG,2014B,8.0,69.5,73.33333333333333,,0.0,0.0
613237,CCC,2014J,9.0,79.5,72.5,60.0,4.0,0.0
613255,FFF,2014B,12.0,77.6,72.85714285714286,,6.0,0.0
613293,BBB,2013J,11.0,70.66666666666667,92.0,,6.0,0.0
613298,BBB,2013J,1.0,62.0,,,0.0,0.0
613299,BBB,2014B,6.0,90.66666666666667,100.0,,3.0,0.0
613300,GGG,2014B,9.0,79.33333333333333,96.66666666666667,,0.0,0.0
613310,CCC,2014B,5.0,98.0,93.66666666666667,,4.0,0.0
613313,DDD,2014B,7.0,88.33333333333333,,91.0,0.0,0.0
613330,FFF,2014J,12.0,89.8,73.14285714285714,,0.0,0.0
613355,BBB,2014B,10.0,63.6,92.0,,5.0,0.0
613370,CCC,2014J,9.0,97.5,94.25,88.0,4.0,0.0
613370,DDD,2014B,6.0,71.8,,82.0,0.0,0.0
613416,BBB,2013J,9.0,73.2,85.0,,8.0,0.0
613418,BBB,2013J,11.0,79.5,96.0,,5.0,0.0
613426,BBB,2014B,11.0,77.33333333333333,100.0,,5.0,0.0
613441,CCC,2014B,1.0,,20.0,,1.0,0.0
613447,FFF,2014B,4.0,76.0,83.5,,0.0,0.0
613459,FFF,2014B,4.0,82.0,94.0,,0.0,0.0
613461,CCC,2014B,9.0,71.5,67.0,38.0,5.0,0.0
613461,FFF,2014B,12.0,73.8,81.14285714285714,,0.0,0.0
613464,FFF,2014B,12.0,76.2,70.42857142857143,,1.0,0.0
613466,DDD,2014B,7.0,87.66666666666667,,84.0,0.0,0.0
613501,CCC,2014B,7.0,75.0,74.66666666666667,68.0,3.0,0.0
613501,EEE,2014B,3.0,61.0,,,0.0,0.0
613574,FFF,2014B,4.0,41.0,82.5,,0.0,0.0
613593,FFF,2014B,12.0,78.8,65.71428571428571,,2.0,0.0
613611,GGG,2014B,2.0,50.0,,,0.0,0.0
613616,GGG,2014B,9.0,60.333333333333336,86.66666666666667,,1.0,0.0
613630,FFF,2014B,12.0,70.6,77.71428571428571,,2.0,0.0
613634,FFF,2014J,12.0,75.6,87.14285714285714,,1.0,0.0
613639,GGG,2014B,2.0,85.0,,,0.0,0.0
613644,CCC,2014J,1.0,,89.0,,1.0,0.0
613644,EEE,2014J,1.0,58.0,,,0.0,0.0
613646,GGG,2014B,6.0,74.5,95.0,,0.0,0.0
613667,CCC,2014J,9.0,81.0,88.25,70.0,4.0,0.0
613667,DDD,2014B,7.0,84.0,,96.0,0.0,0.0
613675,GGG,2014B,1.0,65.0,,,1.0,0.0
613676,FFF,2014B,5.0,77.0,87.0,,0.0,0.0
613677,FFF,2014B,6.0,65.0,71.5,,1.0,0.0
613683,GGG,2014B,9.0,74.66666666666667,86.66666666666667,,0.0,0.0
613691,GGG,2014B,9.0,81.66666666666667,83.33333333333333,,0.0,0.0
613703,BBB,2014B,10.0,66.6,72.0,,5.0,0.0
613717,FFF,2014B,3.0,59.666666666666664,,,0.0,0.0
613718,BBB,2014B,10.0,64.5,95.0,,5.0,0.0
613720,GGG,2014B,9.0,89.0,96.66666666666667,,0.0,0.0
613722,BBB,2014B,11.0,68.16666666666667,88.0,,5.0,0.0
613728,GGG,2014J,7.0,67.66666666666667,85.0,,0.0,0.0
613735,BBB,2013J,10.0,84.4,100.0,,8.0,0.0
613738,BBB,2013J,10.0,84.6,88.0,,5.0,0.0
613743,BBB,2014B,10.0,86.4,96.0,,9.0,0.0
613790,EEE,2014B,2.0,72.5,,,0.0,0.0
613791,BBB,2014B,5.0,63.0,100.0,,2.0,0.0
613806,CCC,2014J,5.0,,99.0,98.0,4.0,0.0
613832,BBB,2014B,6.0,54.333333333333336,80.0,,5.0,0.0
613834,DDD,2014B,7.0,73.5,,76.0,0.0,0.0
613842,BBB,2014B,4.0,67.0,90.0,,2.0,0.0
613856,BBB,2014B,9.0,83.4,95.0,,6.0,0.0
613865,FFF,2014B,12.0,87.4,77.42857142857143,,0.0,0.0
613874,BBB,2014B,11.0,64.0,88.0,,6.0,0.0
613876,DDD,2014B,3.0,19.333333333333332,,,1.0,0.0
613881,BBB,2014B,10.0,86.4,84.0,,6.0,0.0
613899,FFF,2014J,12.0,91.4,94.71428571428571,,0.0,0.0
613900,FFF,2014B,12.0,53.6,60.142857142857146,,5.0,0.0
613909,BBB,2014J,5.0,78.0,,,0.0,0.0
613910,DDD,2014J,3.0,71.66666666666667,,,1.0,0.0
613928,FFF,2014B,12.0,73.2,80.57142857142857,,0.0,0.0
613932,BBB,2014B,1.0,64.0,,,1.0,0.0
613946,BBB,2014B,9.0,79.8,100.0,,4.0,0.0
613952,FFF,2014B,12.0,80.0,81.85714285714286,,0.0,0.0
613953,EEE,2014J,4.0,83.5,,,0.0,0.0
613954,CCC,2014J,5.0,,88.5,100.0,4.0,0.0
613966,FFF,2014J,4.0,79.0,94.0,,1.0,0.0
613972,GGG,2014B,4.0,71.66666666666667,100.0,,0.0,0.0
613981,GGG,2014B,7.0,76.33333333333333,75.0,,5.0,0.0
613988,GGG,2014B,9.0,71.66666666666667,83.33333333333333,,3.0,0.0
613993,GGG,2014B,3.0,74.0,100.0,,0.0,0.0
614013,BBB,2013J,8.0,78.5,85.0,,7.0,0.0
614025,DDD,2014B,1.0,33.0,,,1.0,0.0
614039,BBB,2014B,10.0,76.16666666666667,90.0,,5.0,0.0
614059,CCC,2014B,8.0,56.75,78.33333333333333,48.0,4.0,0.0
614059,FFF,2014J,12.0,75.0,91.0,,1.0,0.0
614064,BBB,2013J,10.0,76.4,88.0,,7.0,0.0
614068,BBB,2013J,6.0,60.0,86.66666666666667,,3.0,0.0
614072,BBB,2013J,11.0,69.33333333333333,92.0,,5.0,0.0
614074,DDD,2014B,7.0,70.83333333333333,,69.0,0.0,0.0
614083,FFF,2014B,3.0,65.0,,,1.0,0.0
614117,BBB,2014B,11.0,61.5,60.0,,5.0,0.0
614129,GGG,2014B,8.0,68.0,52.0,,0.0,0.0
614130,BBB,2014B,11.0,72.66666666666667,72.0,,5.0,0.0
614142,GGG,2014B,2.0,56.0,,,1.0,0.0
614148,BBB,2013J,3.0,51.5,100.0,,1.0,0.0
614159,BBB,2014J,5.0,45.4,,,0.0,0.0
614162,GGG,2014B,9.0,76.33333333333333,96.66666666666667,,2.0,0.0
614163,FFF,2014B,12.0,89.6,91.0,,0.0,0.0
614172,FFF,2014B,3.0,74.0,,,0.0,0.0
614176,DDD,2014B,7.0,83.33333333333333,,80.0,0.0,0.0
614181,EEE,2014J,4.0,91.0,,,0.0,0.0
614181,FFF,2014B,12.0,86.6,89.71428571428571,,1.0,0.0
614204,GGG,2014B,9.0,62.333333333333336,66.66666666666667,,0.0,0.0
614212,BBB,2014B,11.0,65.66666666666667,80.0,,7.0,0.0
614217,DDD,2014B,3.0,71.5,,,0.0,0.0
614224,GGG,2014B,1.0,80.0,,,1.0,0.0
614233,GGG,2014B,1.0,60.0,,,0.0,0.0
614234,EEE,2014B,4.0,85.25,,,1.0,0.0
614241,DDD,2014B,7.0,42.833333333333336,,36.0,4.0,0.0
614245,EEE,2014B,4.0,83.25,,,0.0,0.0
614249,GGG,2014B,1.0,69.0,,,0.0,0.0
614263,CCC,2014B,1.0,,70.0,,1.0,0.0
614265,CCC,2014J,9.0,75.5,73.0,50.0,4.0,0.0
614265,DDD,2014B,6.0,82.0,,89.0,0.0,0.0
614300,CCC,2014J,9.0,77.0,80.75,62.0,5.0,0.0
614300,EEE,2014J,4.0,93.75,,,0.0,0.0
614345,CCC,2014B,1.0,,0.0,,1.0,0.0
614357,BBB,2014B,11.0,76.66666666666667,80.0,,5.0,0.0
614381,FFF,2014B,4.0,53.75,,,0.0,0.0
614398,GGG,2014B,9.0,69.0,80.0,,1.0,0.0
614406,DDD,2014B,3.0,64.33333333333333,,,0.0,0.0
614419,GGG,2014B,9.0,52.666666666666664,86.66666666666667,,0.0,0.0
614424,GGG,2014B,7.0,81.66666666666667,95.0,,0.0,0.0
614458,CCC,2014J,9.0,95.75,92.5,100.0,4.0,0.0
614471,DDD,2014B,4.0,69.75,,,0.0,0.0
614471,DDD,2014J,5.0,72.2,,,0.0,5.0
614477,CCC,2014B,9.0,59.25,65.25,34.0,6.0,0.0
614495,BBB,2013J,11.0,86.83333333333333,100.0,,5.0,0.0
614546,BBB,2013J,11.0,90.16666666666667,100.0,,5.0,0.0
614556,BBB,2013J,11.0,78.83333333333333,100.0,,6.0,0.0
614571,GGG,2014B,9.0,58.666666666666664,90.0,,1.0,0.0
614582,GGG,2014B,7.0,73.33333333333333,90.0,,1.0,0.0
614583,BBB,2014B,11.0,85.5,92.0,,5.0,0.0
614599,FFF,2014B,2.0,86.0,76.0,,0.0,0.0
614601,BBB,2014B,9.0,82.6,100.0,,5.0,0.0
614629,BBB,2014B,11.0,88.0,96.0,,7.0,0.0
614633,DDD,2014B,4.0,69.75,,,1.0,0.0
614649,DDD,2014B,2.0,30.0,,,1.0,0.0
614650,DDD,2014B,1.0,35.0,,,0.0,0.0
614668,BBB,2014B,11.0,77.16666666666667,96.0,,5.0,0.0
614683,DDD,2014J,1.0,60.0,,,0.0,0.0
614693,BBB,2014B,9.0,87.4,100.0,,4.0,0.0
614728,BBB,2014B,10.0,80.0,80.0,,5.0,0.0
614730,FFF,2014B,3.0,69.0,70.0,,1.0,0.0
614732,BBB,2014B,11.0,74.33333333333333,80.0,,5.0,0.0
614733,CCC,2014B,1.0,14.0,,,0.0,0.0
614733,FFF,2014B,9.0,25.0,61.57142857142857,,0.0,0.0
614734,BBB,2014B,7.0,76.75,93.33333333333333,,5.0,0.0
614737,EEE,2014J,1.0,64.0,,,1.0,0.0
614738,BBB,2014B,11.0,89.66666666666667,96.0,,5.0,0.0
614741,BBB,2014B,10.0,86.2,96.0,,5.0,0.0
614742,BBB,2014B,10.0,83.2,76.0,,5.0,0.0
614744,BBB,2014B,9.0,66.2,70.0,,4.0,0.0
614745,BBB,2014B,9.0,76.0,95.0,,4.0,0.0
614754,EEE,2014B,4.0,82.25,,,0.0,0.0
614761,CCC,2014J,5.0,64.5,68.0,,3.0,0.0
614764,FFF,2014B,12.0,71.4,65.57142857142857,,0.0,0.0
614791,DDD,2014J,7.0,84.0,,73.0,0.0,0.0
614798,GGG,2014J,9.0,63.666666666666664,76.66666666666667,,2.0,0.0
614801,FFF,2014B,7.0,54.6,69.0,,1.0,0.0
614804,CCC,2014B,5.0,67.0,65.33333333333333,,5.0,0.0
614804,CCC,2014J,9.0,70.5,58.25,80.0,7.0,0.0
614804,DDD,2014B,5.0,74.5,,78.0,2.0,0.0
614808,DDD,2014B,5.0,68.75,,71.0,1.0,0.0
614812,FFF,2014B,12.0,69.8,71.28571428571429,,6.0,0.0
614813,BBB,2014B,3.0,53.0,80.0,,2.0,0.0
614844,CCC,2014B,5.0,,91.75,100.0,4.0,0.0
614871,BBB,2014B,11.0,69.83333333333333,72.0,,5.0,0.0
614887,FFF,2014B,12.0,85.2,83.28571428571429,,1.0,0.0
614892,GGG,2014B,9.0,78.33333333333333,93.33333333333333,,1.0,0.0
614893,GGG,2014B,9.0,83.66666666666667,86.66666666666667,,0.0,0.0
614909,BBB,2014B,11.0,80.66666666666667,100.0,,6.0,0.0
614930,DDD,2014B,1.0,38.0,,,0.0,0.0
614930,DDD,2014J,4.0,62.0,,,0.0,0.0
614949,DDD,2014B,7.0,68.16666666666667,,67.0,0.0,0.0
614952,CCC,2014B,1.0,,0.0,,1.0,0.0
614952,EEE,2014B,1.0,40.0,,,1.0,0.0
614973,FFF,2014B,2.0,62.0,55.0,,1.0,0.0
614984,FFF,2014J,12.0,58.6,73.71428571428571,,0.0,0.0
615001,GGG,2014B,9.0,85.0,100.0,,1.0,0.0
615025,BBB,2014B,9.0,71.5,100.0,,8.0,0.0
615028,BBB,2014B,9.0,65.2,85.0,,4.0,0.0
615031,CCC,2014B,5.0,,87.0,68.0,4.0,0.0
615075,CCC,2014J,9.0,96.25,92.25,98.0,4.0,0.0
615075,DDD,2014B,7.0,82.0,,82.0,0.0,0.0
615078,GGG,2014B,9.0,83.33333333333333,90.0,,0.0,0.0
615085,GGG,2014B,1.0,69.0,,,1.0,0.0
615090,BBB,2014B,10.0,70.8,92.0,,9.0,0.0
615103,GGG,2014B,9.0,54.666666666666664,43.333333333333336,,8.0,0.0
615127,BBB,2013J,11.0,92.5,96.0,,5.0,0.0
615148,BBB,2013J,5.0,69.0,90.0,,2.0,0.0
615165,BBB,2014J,2.0,76.0,,,0.0,0.0
615173,BBB,2014B,9.0,66.0,86.66666666666667,,4.0,0.0
615183,DDD,2014J,3.0,94.33333333333333,,,0.0,0.0
615184,DDD,2014B,2.0,74.5,,,0.0,0.0
615218,BBB,2014B,1.0,48.0,,,0.0,0.0
615225,FFF,2014B,12.0,89.2,85.85714285714286,,0.0,0.0
615229,CCC,2014B,8.0,67.5,83.66666666666667,48.0,4.0,0.0
615229,EEE,2014B,4.0,90.5,,,0.0,0.0
615241,CCC,2014J,8.0,91.0,84.25,98.0,4.0,0.0
615241,FFF,2014B,12.0,79.4,86.85714285714286,,2.0,0.0
615242,CCC,2014J,1.0,,0.0,,1.0,0.0
615242,EEE,2014B,2.0,35.5,,,0.0,0.0
615246,CCC,2014B,1.0,,30.0,,1.0,0.0
615249,CCC,2014B,8.0,71.0,61.5,64.0,6.0,0.0
615259,BBB,2014B,11.0,75.83333333333333,100.0,,5.0,0.0
615263,BBB,2014J,2.0,78.0,,,0.0,0.0
615266,FFF,2014J,12.0,88.6,86.14285714285714,,0.0,0.0
615283,GGG,2014B,9.0,30.0,71.33333333333333,,0.0,0.0
615299,FFF,2014J,12.0,88.2,84.0,,0.0,0.0
615300,GGG,2014B,7.0,58.666666666666664,90.0,,1.0,0.0
615301,FFF,2014J,12.0,78.6,81.42857142857143,,1.0,0.0
615302,FFF,2014J,12.0,82.8,85.28571428571429,,0.0,0.0
615306,FFF,2014J,12.0,75.4,69.14285714285714,,1.0,0.0
615319,BBB,2014B,4.0,64.5,100.0,,2.0,0.0
615321,CCC,2014B,1.0,,20.0,,1.0,0.0
615327,GGG,2014B,9.0,60.0,90.0,,0.0,0.0
615328,FFF,2014J,6.0,76.0,78.0,,2.0,0.0
615340,FFF,2014J,11.0,41.0,59.5,,2.0,0.0
615342,FFF,2014J,11.0,47.8,68.33333333333333,,4.0,0.0
615356,FFF,2014J,9.0,72.0,67.2,,1.0,0.0
615377,GGG,2014B,9.0,66.33333333333333,86.66666666666667,,1.0,0.0
615404,GGG,2014B,4.0,78.66666666666667,60.0,,0.0,0.0
615425,GGG,2014B,8.0,78.33333333333333,56.0,,1.0,0.0
615426,FFF,2014B,7.0,93.25,92.33333333333333,,0.0,0.0
615429,EEE,2014J,3.0,87.66666666666667,,,0.0,0.0
615429,FFF,2014B,2.0,47.0,,,1.0,0.0
615437,CCC,2014B,5.0,,82.25,80.0,4.0,0.0
615438,DDD,2014B,1.0,79.0,,,0.0,0.0
615439,FFF,2014B,12.0,67.0,73.0,,0.0,0.0
615443,BBB,2014B,9.0,77.0,95.0,,4.0,0.0
616334,CCC,2014B,1.0,28.0,,,0.0,0.0
616334,DDD,2014B,5.0,48.0,,49.0,1.0,0.0
616338,GGG,2014B,9.0,67.66666666666667,76.66666666666667,,0.0,0.0
616342,BBB,2013J,10.0,80.6,68.0,,6.0,0.0
616354,BBB,2014B,1.0,46.0,,,0.0,0.0
616377,BBB,2014B,8.0,74.0,90.0,,4.0,0.0
616383,FFF,2014B,12.0,93.0,96.28571428571429,,0.0,0.0
616386,CCC,2014J,9.0,58.75,63.0,46.0,4.0,0.0
